row,col,lon,lat,suitability
48,63,86.06354515050167,48.22073578595318,0.9546669721603394
63,51,83.5752508361204,46.414715719063544,0.999158501625061
63,289,132.92642140468226,46.414715719063544,0.9685084223747253
69,78,89.17391304347825,45.69230769230769,0.9646135568618774
75,64,86.27090301003344,44.969899665551836,0.9981845617294312
79,90,91.66220735785953,44.48829431438127,0.8652135729789734
79,240,122.76588628762542,44.48829431438127,0.8746364712715149
80,259,126.70568561872909,44.36789297658863,0.9685065746307373
83,64,86.27090301003344,44.006688963210706,0.9782163500785828
84,39,81.08695652173913,43.88628762541806,0.9990652203559875
84,40,81.2943143812709,43.88628762541806,0.9990652203559875
84,84,90.41806020066889,43.88628762541806,0.22090481221675873
85,40,81.2943143812709,43.76588628762542,0.99919593334198
86,188,111.98327759197323,43.64548494983278,0.9791107177734375
86,199,114.26421404682273,43.64548494983278,0.9705052375793457
89,240,122.76588628762542,43.28428093645485,0.993118405342102
92,78,89.17391304347825,42.92307692307692,0.9994252324104309
93,182,110.7391304347826,42.80267558528428,0.9052950143814087
95,79,89.38127090301003,42.561872909699,0.9976833462715149
98,166,107.42140468227424,42.20066889632107,0.9459909200668335
103,76,88.75919732441471,41.59866220735786,0.9981623888015747
103,189,112.19063545150502,41.59866220735786,0.9898748993873596
104,105,94.77257525083611,41.47826086956522,0.9121691584587097
106,127,99.33444816053512,41.23745819397993,0.9871274828910828
106,160,106.1772575250836,41.23745819397993,0.9068192839622498
108,109,95.6020066889632,40.99665551839465,0.9999755620956421
108,124,98.7123745819398,40.99665551839465,0.6911518573760986
108,167,107.62876254180601,40.99665551839465,0.8445791006088257
109,119,97.67558528428093,40.876254180602004,0.9923720359802246
114,163,106.79933110367892,40.274247491638796,0.9984607100486755
117,106,94.97993311036788,39.91304347826087,0.9136293530464172
120,152,104.51839464882943,39.551839464882946,0.9985231757164001
120,160,106.1772575250836,39.551839464882946,0.9950518608093262
121,131,100.1638795986622,39.4314381270903,0.9999523162841797
121,168,107.83612040133778,39.4314381270903,0.9999470710754395
124,157,105.55518394648828,39.070234113712374,0.9949159622192383
125,169,108.04347826086956,38.94983277591973,0.9998868107795715
126,134,100.78595317725753,38.82943143812709,0.9830119609832764
128,179,110.11705685618728,38.5886287625418,0.8789055347442627
132,65,86.47826086956522,38.10702341137124,0.99845290184021
133,179,110.11705685618728,37.986622073578594,0.8893561959266663
134,150,104.10367892976588,37.86622073578595,0.9151313304901123
135,214,117.37458193979933,37.745819397993316,0.9979931712150574
138,190,112.39799331103679,37.38461538461539,0.9827200174331665
139,210,116.54515050167224,37.264214046822744,0.9982385039329529
156,211,116.75250836120401,35.21739130434783,0.9979406595230103
157,181,110.53177257525084,35.096989966555185,0.997940719127655
158,220,118.61872909698997,34.97658862876254,0.9127259254455566
162,171,108.4581939799331,34.49498327759197,0.9836832880973816
162,189,112.19063545150502,34.49498327759197,0.9999505281448364
163,170,108.25083612040133,34.37458193979933,0.6859390139579773
163,182,110.7391304347826,34.37458193979933,0.9738065600395203
164,169,108.04347826086956,34.254180602006684,0.9904428124427795
167,203,115.09364548494983,33.89297658862876,0.7755783200263977
167,218,118.20401337792642,33.89297658862876,0.9999999403953552
168,193,113.0200668896321,33.77257525083612,0.9999999403953552
168,202,114.88628762541805,33.77257525083612,0.9999999403953552
170,204,115.3010033444816,33.53177257525084,0.9999999403953552
171,192,112.81270903010034,33.4113712374582,0.3123879134654999
184,153,104.7257525083612,31.846153846153847,0.8570429086685181
186,140,102.03010033444815,31.60535117056856,0.9998902678489685
191,185,111.36120401337791,31.00334448160535,0.9794390201568604
192,150,104.10367892976588,30.88294314381271,0.9904538989067078
206,171,108.4581939799331,29.19732441471572,0.9991216063499451
208,202,114.88628762541805,28.956521739130434,0.9886465668678284
210,104,94.56521739130434,28.71571906354515,0.9999998211860657
214,176,109.49498327759197,28.234113712374583,0.995552122592926
218,213,117.16722408026754,27.752508361204015,0.9830873012542725
222,126,99.12709030100334,27.270903010033443,0.9972769618034363
226,130,99.95652173913044,26.789297658862875,0.9949326515197754
227,138,101.61538461538461,26.668896321070235,0.8890113830566406
239,234,121.52173913043478,25.224080267558527,0.9999704360961914
240,233,121.314381270903,25.103678929765884,0.9999532699584961
240,234,121.52173913043478,25.103678929765884,0.9999483823776245
240,235,121.72909698996655,25.103678929765884,0.9999532699584961
246,128,99.54180602006689,24.381270903010034,0.9901337027549744
256,162,106.59197324414716,23.17725752508361,0.7636010646820068
264,194,113.22742474916387,22.214046822742475,0.4230128228664398
290,175,109.2876254180602,19.08361204013378,0.9368183612823486
