row,col,lon,lat,suitability
69,61,85.64882943143812,45.69230769230769,0.3278607428073883
70,63,86.06354515050167,45.57190635451505,0.29498448967933655
71,63,86.06354515050167,45.45150501672241,0.2984207272529602
72,62,85.8561872909699,45.331103678929765,0.3697037398815155
73,61,85.64882943143812,45.21070234113712,0.21990491449832916
97,253,125.46153846153845,42.32107023411371,0.2493099868297577
98,165,107.21404682274246,42.20066889632107,0.34864342212677
101,233,121.314381270903,41.83946488294315,0.209794282913208
102,227,120.07023411371236,41.719063545150505,0.23652991652488708
102,233,121.314381270903,41.719063545150505,0.20122581720352173
103,69,87.3076923076923,41.59866220735786,0.21002186834812164
103,229,120.48494983277592,41.59866220735786,0.24368150532245636
103,230,120.69230769230768,41.59866220735786,0.21335528790950775
103,234,121.52173913043478,41.59866220735786,0.21924981474876404
104,41,81.50167224080268,41.47826086956522,0.20905371010303497
104,228,120.27759197324414,41.47826086956522,0.23519504070281982
104,235,121.72909698996655,41.47826086956522,0.21298837661743164
104,236,121.93645484949832,41.47826086956522,0.21298837661743164
104,239,122.55852842809364,41.47826086956522,0.23143568634986877
104,253,125.46153846153845,41.47826086956522,0.2158198356628418
105,233,121.314381270903,41.357859531772576,0.21298837661743164
105,235,121.72909698996655,41.357859531772576,0.2519567608833313
105,236,121.93645484949832,41.357859531772576,0.2222362905740738
105,237,122.1438127090301,41.357859531772576,0.21427015960216522
105,238,122.35117056856187,41.357859531772576,0.37220633029937744
105,242,123.18060200668896,41.357859531772576,0.24994292855262756
105,244,123.5953177257525,41.357859531772576,0.22039835155010223
106,230,120.69230769230768,41.23745819397993,0.27854663133621216
106,231,120.89966555183946,41.23745819397993,0.26808661222457886
106,234,121.52173913043478,41.23745819397993,0.25339755415916443
106,235,121.72909698996655,41.23745819397993,0.2658420205116272
106,236,121.93645484949832,41.23745819397993,0.22310538589954376
106,238,122.35117056856187,41.23745819397993,0.2967406213283539
106,239,122.55852842809364,41.23745819397993,0.21335074305534363
106,241,122.97324414715719,41.23745819397993,0.20695042610168457
106,242,123.18060200668896,41.23745819397993,0.2381342500448227
106,244,123.5953177257525,41.23745819397993,0.2713492810726166
106,245,123.80267558528428,41.23745819397993,0.20015639066696167
106,246,124.01003344481605,41.23745819397993,0.20048539340496063
107,217,117.99665551839465,41.11705685618729,0.26745083928108215
107,233,121.314381270903,41.11705685618729,0.2788495421409607
107,234,121.52173913043478,41.11705685618729,0.21427015960216522
107,236,121.93645484949832,41.11705685618729,0.22712858021259308
107,239,122.55852842809364,41.11705685618729,0.2403033971786499
107,240,122.76588628762542,41.11705685618729,0.23607447743415833
107,241,122.97324414715719,41.11705685618729,0.22576293349266052
107,243,123.38795986622074,41.11705685618729,0.2521343529224396
107,244,123.5953177257525,41.11705685618729,0.23238559067249298
108,217,117.99665551839465,40.99665551839465,0.3012268841266632
108,231,120.89966555183946,40.99665551839465,0.20361359417438507
108,232,121.10702341137123,40.99665551839465,0.2394232153892517
108,233,121.314381270903,40.99665551839465,0.23796801269054413
108,236,121.93645484949832,40.99665551839465,0.2855319082736969
108,237,122.1438127090301,40.99665551839465,0.34467917680740356
108,238,122.35117056856187,40.99665551839465,0.25061988830566406
108,239,122.55852842809364,40.99665551839465,0.23178116977214813
108,240,122.76588628762542,40.99665551839465,0.33343783020973206
108,241,122.97324414715719,40.99665551839465,0.20388111472129822
108,242,123.18060200668896,40.99665551839465,0.19961267709732056
108,243,123.38795986622074,40.99665551839465,0.26317188143730164
108,244,123.5953177257525,40.99665551839465,0.20015639066696167
109,216,117.78929765886286,40.876254180602004,0.20260566473007202
109,217,117.99665551839465,40.876254180602004,0.23718556761741638
109,233,121.314381270903,40.876254180602004,0.39169979095458984
109,234,121.52173913043478,40.876254180602004,0.23796801269054413
109,235,121.72909698996655,40.876254180602004,0.2326616793870926
109,236,121.93645484949832,40.876254180602004,0.21418653428554535
109,239,122.55852842809364,40.876254180602004,0.24669702351093292
109,240,122.76588628762542,40.876254180602004,0.3183072805404663
109,241,122.97324414715719,40.876254180602004,0.20979143679141998
109,242,123.18060200668896,40.876254180602004,0.2369779646396637
110,239,122.55852842809364,40.75585284280936,0.2514996826648712
110,240,122.76588628762542,40.75585284280936,0.262732595205307
110,241,122.97324414715719,40.75585284280936,0.20979143679141998
111,238,122.35117056856187,40.635451505016725,0.26049160957336426
111,239,122.55852842809364,40.635451505016725,0.30125927925109863
111,241,122.97324414715719,40.635451505016725,0.21023696660995483
112,161,106.38461538461539,40.51505016722408,0.4314354956150055
112,212,116.95986622073579,40.51505016722408,0.25370585918426514
112,230,120.69230769230768,40.51505016722408,0.21179915964603424
112,238,122.35117056856187,40.51505016722408,0.26833680272102356
112,239,122.55852842809364,40.51505016722408,0.21312876045703888
113,206,115.71571906354515,40.39464882943144,0.20930394530296326
113,209,116.33779264214047,40.39464882943144,0.25370585918426514
113,210,116.54515050167224,40.39464882943144,0.23769541084766388
113,212,116.95986622073579,40.39464882943144,0.20362743735313416
113,227,120.07023411371236,40.39464882943144,0.2086101919412613
113,228,120.27759197324414,40.39464882943144,0.20790891349315643
113,229,120.48494983277592,40.39464882943144,0.22980117797851562
113,238,122.35117056856187,40.39464882943144,0.2594531774520874
114,205,115.50836120401337,40.274247491638796,0.20570802688598633
114,208,116.13043478260869,40.274247491638796,0.20282138884067535
114,209,116.33779264214047,40.274247491638796,0.22821879386901855
114,213,117.16722408026754,40.274247491638796,0.22439195215702057
114,214,117.37458193979933,40.274247491638796,0.24066413938999176
114,217,117.99665551839465,40.274247491638796,0.28915315866470337
114,226,119.8628762541806,40.274247491638796,0.23283493518829346
114,227,120.07023411371236,40.274247491638796,0.21643292903900146
114,228,120.27759197324414,40.274247491638796,0.21643292903900146
114,229,120.48494983277592,40.274247491638796,0.22039133310317993
114,237,122.1438127090301,40.274247491638796,0.21371881663799286
115,141,102.23745819397993,40.15384615384615,0.24551305174827576
115,207,115.92307692307692,40.15384615384615,0.22905121743679047
115,215,117.5819397993311,40.15384615384615,0.21599899232387543
115,216,117.78929765886286,40.15384615384615,0.2003655582666397
115,217,117.99665551839465,40.15384615384615,0.2003655582666397
115,219,118.41137123745818,40.15384615384615,0.2412208616733551
115,220,118.61872909698997,40.15384615384615,0.19983239471912384
115,221,118.82608695652173,40.15384615384615,0.20397090911865234
115,227,120.07023411371236,40.15384615384615,0.1990169733762741
115,245,123.80267558528428,40.15384615384615,0.2297939956188202
115,248,124.4247491638796,40.15384615384615,0.22642773389816284
116,155,105.14046822742475,40.03344481605351,0.32154494524002075
116,206,115.71571906354515,40.03344481605351,0.20835940539836884
116,209,116.33779264214047,40.03344481605351,0.2134561836719513
116,217,117.99665551839465,40.03344481605351,0.2172939032316208
116,218,118.20401337792642,40.03344481605351,0.25534650683403015
116,220,118.61872909698997,40.03344481605351,0.19983239471912384
116,222,119.0334448160535,40.03344481605351,0.21672789752483368
116,223,119.24080267558529,40.03344481605351,0.22802099585533142
116,224,119.44816053511705,40.03344481605351,0.20656509697437286
116,225,119.65551839464882,40.03344481605351,0.1990169733762741
116,236,121.93645484949832,40.03344481605351,0.24233378469944
116,237,122.1438127090301,40.03344481605351,0.2818196415901184
116,239,122.55852842809364,40.03344481605351,0.2397070825099945
116,242,123.18060200668896,40.03344481605351,0.29779067635536194
116,244,123.5953177257525,40.03344481605351,0.20625728368759155
116,245,123.80267558528428,40.03344481605351,0.22680014371871948
116,246,124.01003344481605,40.03344481605351,0.21977931261062622
116,247,124.21739130434781,40.03344481605351,0.23163481056690216
117,14,75.90301003344482,39.91304347826087,0.20001935958862305
117,131,100.1638795986622,39.91304347826087,0.260335773229599
117,204,115.3010033444816,39.91304347826087,0.21482743322849274
117,208,116.13043478260869,39.91304347826087,0.2704211175441742
117,209,116.33779264214047,39.91304347826087,0.25343087315559387
117,210,116.54515050167224,39.91304347826087,0.21474002301692963
117,221,118.82608695652173,39.91304347826087,0.20597583055496216
117,222,119.0334448160535,39.91304347826087,0.2447999119758606
117,223,119.24080267558529,39.91304347826087,0.21413855254650116
117,224,119.44816053511705,39.91304347826087,0.19972145557403564
117,239,122.55852842809364,39.91304347826087,0.2812323272228241
117,240,122.76588628762542,39.91304347826087,0.21682432293891907
117,241,122.97324414715719,39.91304347826087,0.2229098379611969
117,242,123.18060200668896,39.91304347826087,0.2588011920452118
117,243,123.38795986622074,39.91304347826087,0.20828568935394287
117,244,123.5953177257525,39.91304347826087,0.21007949113845825
117,245,123.80267558528428,39.91304347826087,0.21007949113845825
117,246,124.01003344481605,39.91304347826087,0.23089230060577393
117,247,124.21739130434781,39.91304347826087,0.23239965736865997
118,206,115.71571906354515,39.79264214046823,0.2592795789241791
118,208,116.13043478260869,39.79264214046823,0.2704211175441742
118,209,116.33779264214047,39.79264214046823,0.21474002301692963
118,210,116.54515050167224,39.79264214046823,0.23753324151039124
118,219,118.41137123745818,39.79264214046823,0.21172237396240234
118,220,118.61872909698997,39.79264214046823,0.20222079753875732
118,222,119.0334448160535,39.79264214046823,0.20834146440029144
118,223,119.24080267558529,39.79264214046823,0.22802099585533142
118,234,121.52173913043478,39.79264214046823,0.2129046469926834
118,235,121.72909698996655,39.79264214046823,0.20003944635391235
118,236,121.93645484949832,39.79264214046823,0.2020317167043686
118,237,122.1438127090301,39.79264214046823,0.242943674325943
118,238,122.35117056856187,39.79264214046823,0.2812323272228241
118,239,122.55852842809364,39.79264214046823,0.2380390167236328
118,240,122.76588628762542,39.79264214046823,0.21682432293891907
118,241,122.97324414715719,39.79264214046823,0.20669274032115936
118,242,123.18060200668896,39.79264214046823,0.2543780207633972
118,243,123.38795986622074,39.79264214046823,0.20828568935394287
118,244,123.5953177257525,39.79264214046823,0.2121354341506958
119,204,115.3010033444816,39.67224080267559,0.2542424499988556
119,206,115.71571906354515,39.67224080267559,0.21514174342155457
119,207,115.92307692307692,39.67224080267559,0.2409687340259552
119,220,118.61872909698997,39.67224080267559,0.20222079753875732
119,234,121.52173913043478,39.67224080267559,0.21186277270317078
119,236,121.93645484949832,39.67224080267559,0.2364511638879776
119,237,122.1438127090301,39.67224080267559,0.2316334843635559
119,238,122.35117056856187,39.67224080267559,0.2380390167236328
119,239,122.55852842809364,39.67224080267559,0.21487461030483246
119,240,122.76588628762542,39.67224080267559,0.21532800793647766
119,241,122.97324414715719,39.67224080267559,0.20209933817386627
119,242,123.18060200668896,39.67224080267559,0.20291632413864136
120,153,104.7257525083612,39.551839464882946,0.41127416491508484
120,157,105.55518394648828,39.551839464882946,0.29949939250946045
120,204,115.3010033444816,39.551839464882946,0.26507627964019775
120,206,115.71571906354515,39.551839464882946,0.22979503870010376
120,207,115.92307692307692,39.551839464882946,0.22685125470161438
120,211,116.75250836120401,39.551839464882946,0.22368991374969482
120,222,119.0334448160535,39.551839464882946,0.20222079753875732
120,233,121.314381270903,39.551839464882946,0.20116139948368073
120,235,121.72909698996655,39.551839464882946,0.20003944635391235
120,236,121.93645484949832,39.551839464882946,0.21488459408283234
120,237,122.1438127090301,39.551839464882946,0.21781674027442932
120,238,122.35117056856187,39.551839464882946,0.2163686603307724
120,239,122.55852842809364,39.551839464882946,0.21487461030483246
